host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,listener_t_ms,accepted_resps,resp_seq,anchor_id,src,dst,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,std_noise,frame_len
67.231085,1784055105.513402,1,255,255,25434217,191696,116,1,0xa101,0xb103,1774025622,-4202,48026,5042,7078,6226,1877,117,44,20
67.236199,1784055105.518516,1,255,255,25434223,191697,120,6,0xa106,0xb103,2101706790,3547,47634,6953,7416,7255,1915,118,44,20
67.265623,1784055105.547940,1,255,255,25434252,191698,117,1,0xa101,0xb104,3984075530,-4245,47894,3959,7314,6488,1968,123,44,20
67.270797,1784055105.553114,1,255,255,25434257,191699,121,6,0xa106,0xb104,16789674,3580,47750,6139,6956,6738,1736,119,36,20
67.298898,1784055105.581214,1,255,255,25434285,191700,118,1,0xa101,0xb102,1818121021,-4215,47929,7090,6842,4012,1865,118,48,20
67.304080,1784055105.586397,1,255,255,25434290,191701,122,6,0xa106,0xb102,2145802213,3482,48081,7061,7283,7145,1824,122,44,20
67.330938,1784055105.613254,1,255,255,25434317,191702,119,1,0xa101,0xb103,3858990145,-4177,47685,2293,6964,6926,1897,118,48,20
67.336055,1784055105.618371,1,255,255,25434322,191703,123,6,0xa106,0xb103,4186671073,3416,48069,6330,7210,7035,1848,119,48,20
67.398291,1784055105.680608,1,255,255,25434385,191704,120,1,0xa101,0xb102,3874688002,-4232,47630,3081,7294,6655,1902,120,44,20
67.403437,1784055105.685754,1,255,255,25434390,191705,124,6,0xa106,0xb102,4202369561,3517,47613,7043,7229,3794,1927,121,40,20
67.431176,1784055105.713493,1,255,255,25434417,191706,121,1,0xa101,0xb103,1674330240,-4181,47740,6533,6873,3906,1882,119,52,20
67.436354,1784055105.718671,1,255,255,25434423,191707,125,6,0xa106,0xb103,2002011382,3522,47834,6581,7058,6772,1862,120,52,20
67.464697,1784055105.747014,1,255,255,25434451,191708,122,1,0xa101,0xb104,3818890868,-4253,47736,7129,7007,4189,1985,123,44,20
67.469866,1784055105.752183,1,255,255,25434456,191709,126,6,0xa106,0xb104,4146571885,3527,47705,6524,7121,6954,1883,120,52,20
67.498435,1784055105.780752,1,255,255,25434485,191710,123,1,0xa101,0xb102,1679372364,-4266,47704,5061,7176,6478,2104,125,40,20
67.503605,1784055105.785921,1,255,255,25434490,191711,127,6,0xa106,0xb102,2007053300,3395,48096,7180,7575,6347,1795,121,48,20
67.867308,1784055106.149624,1,255,255,25434853,191712,136,3,0xa103,0xb104,3741646871,-828,47627,4859,1845,2538,1946,122,36,20
67.898104,1784055106.180420,1,255,255,25434884,191713,133,1,0xa101,0xb102,1445412575,-4192,47843,6321,6988,5547,1959,118,44,20
67.903239,1784055106.185555,1,255,255,25434890,191714,137,6,0xa106,0xb102,1773094046,3472,47754,6612,7508,7488,1959,122,48,20
67.930537,1784055106.212853,1,255,255,25434917,191715,134,1,0xa101,0xb103,3521693593,-4293,48029,5918,6961,5997,1959,122,40,20
67.935750,1784055106.218066,1,255,255,25434922,191716,138,6,0xa106,0xb103,3849375011,3414,47895,7220,7506,6964,1831,123,48,20
67.965066,1784055106.247383,1,255,255,25434951,191717,135,1,0xa101,0xb104,1426292023,-4222,47923,6519,6429,4170,1793,117,48,20
67.970199,1784055106.252516,1,255,255,25434957,191718,139,6,0xa106,0xb104,1753973060,3506,47912,6652,7005,5278,1742,117,40,20
67.999337,1784055106.281654,1,255,255,25434986,191719,136,1,0xa101,0xb102,3611517156,-4213,47848,7023,6943,5195,2034,123,44,20
68.004419,1784055106.286736,1,255,255,25434991,191720,140,6,0xa106,0xb102,3939198791,3376,47915,7316,7701,5582,2043,124,44,20
68.030563,1784055106.312880,1,255,255,25435017,191721,137,1,0xa101,0xb103,1311358565,-4200,47721,7006,7272,5315,2049,123,48,20
68.035655,1784055106.317972,1,255,255,25435022,191722,141,6,0xa106,0xb103,1639039700,3449,47808,5881,7201,7266,1831,118,40,20
68.065350,1784055106.347666,1,255,255,25435052,191723,138,1,0xa101,0xb104,3539778498,-4269,48062,6646,6902,3837,1948,123,44,20
68.070450,1784055106.352767,1,255,255,25435057,191724,142,6,0xa106,0xb104,3867459465,3458,47981,6953,7415,5184,1955,121,40,20
68.098413,1784055106.380729,1,255,255,25435085,191725,139,1,0xa101,0xb102,1358623260,-4199,47648,5697,7118,5955,1983,119,40,20
68.103528,1784055106.385845,1,255,255,25435090,191726,143,6,0xa106,0xb102,1686304436,3550,47768,6409,7330,7079,1883,120,48,20
68.131045,1784055106.413362,1,255,255,25435117,191727,140,1,0xa101,0xb103,3439561425,-4185,47829,4111,7474,6714,2006,123,44,20
68.136101,1784055106.418417,1,255,255,25435123,191728,144,6,0xa106,0xb103,3767242641,3421,47989,7272,7268,4416,1919,123,44,20
68.165201,1784055106.447518,1,255,255,25435151,191729,141,1,0xa101,0xb104,1330475144,-4206,47764,3666,6990,6389,1857,118,40,20
68.170245,1784055106.452562,1,255,255,25435157,191730,145,6,0xa106,0xb104,1658156471,3459,48027,7051,7328,6755,1821,121,52,20
68.564964,1784055106.847281,1,255,255,25435551,191731,147,1,0xa101,0xb104,1101306567,-4182,47819,2856,6848,6740,1867,119,48,20
68.569957,1784055106.852274,1,255,255,25435556,191732,151,6,0xa106,0xb104,1428987530,3428,47726,7317,7634,5223,2021,124,44,20
68.598724,1784055106.881041,1,255,255,25435585,191733,148,1,0xa101,0xb102,3259936991,-4148,47843,6065,7206,5580,2079,124,48,20
68.603869,1784055106.886186,1,255,255,25435590,191734,152,6,0xa106,0xb102,3587617966,3591,47762,6855,7615,7650,2011,123,44,20
68.630405,1784055106.912722,1,255,255,25435617,191735,149,1,0xa101,0xb103,990517823,-4132,47683,2031,7120,7058,1962,120,48,20
68.635520,1784055106.917836,1,255,255,25435622,191736,153,6,0xa106,0xb103,1318198912,3490,47716,7055,7305,5890,1794,121,52,20
68.664766,1784055106.947083,1,255,255,25435651,191737,150,1,0xa101,0xb104,3180646413,-4205,47641,4278,7295,6352,1991,124,44,20
68.669783,1784055106.952100,1,255,255,25435656,191738,154,6,0xa106,0xb104,3508327617,3560,47781,7045,7300,5775,1733,119,44,20
68.731022,1784055107.013339,1,255,255,25435717,191739,151,1,0xa101,0xb103,3124097773,-4230,47857,7341,7216,4745,2092,124,48,20
68.736190,1784055107.018507,1,255,255,25435723,191740,155,6,0xa106,0xb103,3451779288,3580,47804,7299,7347,3996,1813,117,36,20
68.798562,1784055107.080879,1,255,255,25435785,191741,152,1,0xa101,0xb102,3149830404,-4214,47888,3171,7104,6533,1840,120,48,20
68.803908,1784055107.086225,1,255,255,25435790,191742,156,6,0xa106,0xb102,3477512165,3525,48081,7224,7525,7600,2008,123,44,20
68.830746,1784055107.113063,1,255,255,25435817,191743,153,1,0xa101,0xb103,909849597,-4173,47633,3561,6883,6318,1854,121,40,20
68.835857,1784055107.118174,1,255,255,25435822,191744,157,6,0xa106,0xb103,1237530977,3565,47949,7389,7448,7239,2027,123,44,20
68.864608,1784055107.146925,1,255,255,25435851,191745,154,1,0xa101,0xb104,3070619656,-4155,47636,3621,7016,6408,1878,119,44,20
68.869656,1784055107.151973,1,255,255,25435856,191746,158,6,0xa106,0xb104,3398300957,3478,47873,6329,7497,7298,2012,123,44,20
68.898335,1784055107.180651,1,255,255,25435885,191747,155,1,0xa101,0xb102,935539208,-4202,47636,3906,6916,6301,1863,119,36,20
68.903495,1784055107.185811,1,255,255,25435890,191748,159,6,0xa106,0xb102,1263220453,3506,47825,7031,7583,7224,1851,120,44,20
69.233102,1784055107.515419,1,255,255,25436219,191749,167,3,0xa103,0xb103,814813481,-805,47909,1092,1534,1243,985,94,36,20
69.264545,1784055107.546862,1,255,255,25436251,191750,164,1,0xa101,0xb104,2855852745,-4198,47829,4261,7084,6180,1947,123,44,20
69.269639,1784055107.551955,1,255,255,25436256,191751,168,6,0xa106,0xb104,3183533854,3617,47882,6654,7342,7337,1878,119,40,20
69.298934,1784055107.581250,1,255,255,25436285,191752,165,1,0xa101,0xb102,755136665,-4163,47773,6039,6719,5722,1838,117,40,20
69.303927,1784055107.586244,1,255,255,25436290,191753,169,6,0xa106,0xb102,1082817680,3500,47732,7411,7526,4694,1922,121,44,20
69.364557,1784055107.646874,1,255,255,25436351,191754,166,1,0xa101,0xb104,657587180,-4266,48104,6849,6972,5229,1982,118,44,20
69.369668,1784055107.651984,1,255,255,25436356,191755,170,6,0xa106,0xb104,985268169,3544,48053,7196,7286,4419,2113,125,44,20
69.398135,1784055107.680451,1,255,255,25436384,191756,167,1,0xa101,0xb102,2800993853,-4199,47673,7372,7259,4252,2094,123,48,20
69.403226,1784055107.685543,1,255,255,25436390,191757,171,6,0xa106,0xb102,3128675195,3572,47967,6924,7186,6373,1914,119,44,20
69.431300,1784055107.713617,1,255,255,25436418,191758,168,1,0xa101,0xb103,620479686,-4155,47826,3603,7279,6554,1897,121,40,20
69.436317,1784055107.718634,1,255,255,25436423,191759,172,6,0xa106,0xb103,948160741,3535,47825,6888,7439,7212,1841,122,48,20
69.465035,1784055107.747352,1,255,255,25436451,191760,169,1,0xa101,0xb104,2778658022,-4227,47850,6583,6658,4747,1919,122,48,20
69.470124,1784055107.752441,1,255,255,25436457,191761,173,6,0xa106,0xb104,3106339053,3577,47825,7020,7237,7116,1897,121,44,20
69.531067,1784055107.813383,1,255,255,25436517,191762,170,1,0xa101,0xb103,2701537276,-4157,47624,2912,7117,6553,1902,123,44,20
69.536226,1784055107.818542,1,255,255,25436523,191763,174,6,0xa106,0xb103,3029218024,3503,47828,7558,7900,7577,2041,124,52,20
69.565112,1784055107.847429,1,255,255,25436551,191764,171,1,0xa101,0xb104,585241590,-4155,47610,7446,7292,4275,2067,123,48,20
69.570182,1784055107.852499,1,255,255,25436557,191765,175,6,0xa106,0xb104,912922845,3590,47809,6538,7047,6916,1860,121,40,20
69.598344,1784055107.880661,1,255,255,25436585,191766,172,1,0xa101,0xb102,2713792096,-4128,47716,6141,6741,5192,1930,123,44,20
69.603500,1784055107.885816,1,255,255,25436590,191767,176,6,0xa106,0xb102,3041473559,3560,47611,7184,7116,3934,1886,122,40,20
69.933069,1784055108.215386,1,255,255,25436920,191768,183,3,0xa103,0xb103,2596714062,-1900,47682,2202,568,1124,261,53,16,20
69.964375,1784055108.246691,1,255,255,25436951,191769,180,1,0xa101,0xb104,334589462,-4174,47642,4885,7078,6307,1997,119,44,20
69.969684,1784055108.252001,1,255,255,25436956,191770,184,6,0xa106,0xb104,662270450,3408,48094,7302,7548,6507,1798,120,44,20
69.998633,1784055108.280950,1,255,255,25436985,191771,181,1,0xa101,0xb102,2515306531,-4141,47655,6014,6871,5089,1975,123,44,20
70.003761,1784055108.286078,1,255,255,25436990,191772,185,6,0xa106,0xb102,2842987588,3586,47648,6651,7213,6186,1869,121,44,20
70.031007,1784055108.313323,1,255,255,25437017,191773,182,1,0xa101,0xb103,283598155,-4108,47959,4282,7280,6417,1926,121,40,20
70.035938,1784055108.318255,1,255,255,25437022,191774,186,6,0xa106,0xb103,611279010,3557,47758,6290,7337,7341,1800,118,48,20
70.064736,1784055108.347053,1,255,255,25437051,191775,183,1,0xa101,0xb104,2454187398,-4135,48002,2320,7361,7124,2060,124,52,20
70.069900,1784055108.352217,1,255,255,25437056,191776,187,6,0xa106,0xb104,2781868196,3528,47752,6464,7501,7482,1909,120,40,20
70.098644,1784055108.380960,1,255,255,25437085,191777,184,1,0xa101,0xb102,306413018,-4172,48094,5908,7382,6185,2010,122,44,20
70.103491,1784055108.385808,1,255,255,25437090,191778,188,6,0xa106,0xb102,634094626,3473,47622,6191,7651,7565,2004,124,40,20
70.130717,1784055108.413033,1,255,255,25437117,191779,185,1,0xa101,0xb103,2368711941,-4132,47889,3550,7313,6656,1898,121,44,20
70.135837,1784055108.418154,1,255,255,25437122,191780,189,6,0xa106,0xb103,2696393310,3524,47682,5507,7304,7229,1765,118,40,20
70.165024,1784055108.447341,1,255,255,25437151,191781,186,1,0xa101,0xb104,269673716,-4143,47856,7051,6815,4522,1987,121,48,20
70.170141,1784055108.452458,1,255,255,25437157,191782,190,6,0xa106,0xb104,597354628,3491,47720,6924,7175,5339,1660,117,44,20
70.198396,1784055108.480713,1,255,255,25437185,191783,187,1,0xa101,0xb102,2398635404,-4146,48008,2761,6900,6916,1848,118,48,20
70.203584,1784055108.485900,1,255,255,25437190,191784,191,6,0xa106,0xb102,2726316477,3589,48033,7233,7536,6371,2008,121,40,20
70.264386,1784055108.546703,1,255,255,25437251,191785,188,1,0xa101,0xb104,2309169376,-4160,47844,5876,7153,5582,1914,120,40,20
70.269374,1784055108.551691,1,255,255,25437256,191786,192,6,0xa106,0xb104,2636850307,3608,47719,7265,7493,5834,1979,123,48,20
70.601102,1784055108.883418,1,255,255,25437588,191787,198,4,0xa104,0xb102,2389670295,759,48019,3277,6515,6792,1877,123,48,20
70.630950,1784055108.913267,1,255,255,25437617,191788,197,1,0xa101,0xb103,4270485335,-4113,47963,5542,7087,6259,2007,120,44,20
70.636083,1784055108.918400,1,255,255,25437623,191789,201,6,0xa106,0xb103,303199551,3541,47907,7279,7535,6038,1893,124,44,20
70.664208,1784055108.946524,1,255,255,25437651,191790,198,1,0xa101,0xb104,2097481740,-4105,47640,4302,7327,6510,2077,123,44,20
70.669420,1784055108.951737,1,255,255,25437656,191791,202,6,0xa106,0xb104,2425162888,3613,47724,6994,7229,5100,1711,117,40,20
70.698572,1784055108.980889,1,255,255,25437685,191792,199,1,0xa101,0xb102,4291093533,-4082,47649,5850,7353,6010,2133,124,44,20
70.703715,1784055108.986032,1,255,255,25437690,191793,203,6,0xa106,0xb102,323807293,3560,47649,7208,7571,6401,2003,121,44,20
70.730988,1784055109.013304,1,255,255,25437717,191794,200,1,0xa101,0xb103,2071881014,-4116,47938,2696,7106,6758,1869,120,48,20
70.736185,1784055109.018501,1,255,255,25437723,191795,204,6,0xa106,0xb103,2399562029,3582,47897,7192,7299,6904,1837,124,52,20
70.798036,1784055109.080352,1,255,255,25437784,191796,201,1,0xa101,0xb102,2051941434,-4103,47678,6805,6626,3744,1965,123,52,20
70.803123,1784055109.085439,1,255,255,25437790,191797,205,6,0xa106,0xb102,2379622990,3629,47658,6876,7242,5285,1859,119,40,20
70.832033,1784055109.114349,1,255,255,25437817,191798,202,1,0xa101,0xb103,4155263765,-4147,47897,4948,7122,6352,2012,121,44,20
70.835971,1784055109.118288,1,255,255,25437823,191799,206,6,0xa106,0xb103,187977666,3570,48038,7428,7747,5989,1885,123,44,20
70.864857,1784055109.147174,1,255,255,25437851,191800,203,1,0xa101,0xb104,2033728325,-4109,47953,3733,6829,6303,1776,117,40,20
70.869999,1784055109.152316,1,255,255,25437857,191801,207,6,0xa106,0xb104,2361409544,3556,48108,6735,6677,4756,1619,117,44,20
70.898542,1784055109.180858,1,255,255,25437885,191802,204,1,0xa101,0xb102,4184000429,-4150,48049,6312,6899,4540,1832,117,48,20
70.903699,1784055109.186016,1,255,255,25437890,191803,208,6,0xa106,0xb102,216714740,3554,48096,6888,7447,6424,1932,122,44,20
70.998808,1784055109.281125,1,255,255,25437985,191804,205,1,0xa101,0xb102,2002514688,-4269,47884,3220,6754,6400,1851,123,48,20
71.004027,1784055109.286343,1,255,255,25437990,191805,209,6,0xa106,0xb102,2330196263,3608,47891,6974,7409,7296,1883,119,44,20
71.333163,1784055109.615479,1,255,255,25438320,191806,219,3,0xa103,0xb103,1865329072,-940,48044,1573,2134,1481,1888,119,40,20
71.364028,1784055109.646345,1,255,255,25438351,191807,216,1,0xa101,0xb104,3868606743,-4039,47899,5013,7191,6119,1911,122,44,20
71.369200,1784055109.651516,1,255,255,25438356,191808,220,6,0xa106,0xb104,4196288142,3447,47722,7398,7498,5508,2024,124,40,20
71.398555,1784055109.680871,1,255,255,25438385,191809,217,1,0xa101,0xb102,1770440991,-4121,47907,6532,7284,5718,2000,121,44,20
71.403690,1784055109.686006,1,255,255,25438390,191810,221,6,0xa106,0xb102,2098122022,3525,47890,6368,7173,7166,1839,120,40,20
71.430440,1784055109.712757,1,255,255,25438417,191811,218,1,0xa101,0xb103,3812067483,-4102,47775,6348,7288,6090,2094,123,44,20
71.435640,1784055109.717957,1,255,255,25438422,191812,222,6,0xa106,0xb103,4139748748,3582,47984,7455,7483,4967,1843,123,48,20
71.464678,1784055109.746994,1,255,255,25438451,191813,219,1,0xa101,0xb104,1704640200,-4217,47828,3883,7307,6584,1912,121,40,20
71.469832,1784055109.752149,1,255,255,25438456,191814,223,6,0xa106,0xb104,2032321492,3564,48072,6845,7286,7281,1914,121,48,20
71.498222,1784055109.780539,1,255,255,25438485,191815,220,1,0xa101,0xb102,3846273376,-4107,47972,6648,7393,5762,2087,123,48,20
71.503381,1784055109.785697,1,255,255,25438490,191816,224,6,0xa106,0xb102,4173954905,3541,47941,6838,7331,7260,1961,123,40,20
71.530609,1784055109.812926,1,255,255,25438517,191817,221,1,0xa101,0xb103,1623750304,-4143,47780,6238,7249,5632,1981,121,44,20
71.535774,1784055109.818090,1,255,255,25438522,191818,225,6,0xa106,0xb103,1951431151,3582,48083,6927,7105,7171,1915,124,48,20
71.564287,1784055109.846604,1,255,255,25438551,191819,222,1,0xa101,0xb104,3767185223,-4112,47939,2329,6984,6696,1807,117,48,20
71.569235,1784055109.851552,1,255,255,25438556,191820,226,6,0xa106,0xb104,4094866309,3502,47977,7040,7371,5390,1765,120,44,20
71.598878,1784055109.881195,1,255,255,25438585,191821,223,1,0xa101,0xb102,1693365532,-4053,47904,6110,7145,5745,2060,124,44,20
71.604048,1784055109.886364,1,255,255,25438591,191822,227,6,0xa106,0xb102,2021046862,3537,47666,7294,7512,4813,1940,120,40,20
71.631385,1784055109.913702,1,255,255,25438618,191823,224,1,0xa101,0xb103,3744115336,-4151,47764,3540,7277,6533,1898,121,40,20
71.636201,1784055109.918517,1,255,255,25438623,191824,228,6,0xa106,0xb103,4071796408,3517,47772,6909,7113,6441,1673,117,52,20
71.966760,1784055110.249077,1,255,255,25438953,191825,238,3,0xa103,0xb104,3734015835,-691,47943,5333,1776,2951,2045,121,44,20
71.998589,1784055110.280905,1,255,255,25438985,191826,235,1,0xa101,0xb102,1458863765,-4109,47769,4038,7162,6410,1836,117,44,20
72.003798,1784055110.286115,1,255,255,25438990,191827,239,6,0xa106,0xb102,1786544947,3654,47895,6468,6793,6843,1816,118,48,20
72.064966,1784055110.347283,1,255,255,25439051,191828,236,1,0xa101,0xb104,1404666964,-4065,47704,4847,6964,6376,1971,119,40,20
72.070159,1784055110.352475,1,255,255,25439057,191829,240,6,0xa106,0xb104,1732347881,3620,48077,6669,7225,7075,1759,118,48,20
72.098508,1784055110.380825,1,255,255,25439085,191830,237,1,0xa101,0xb102,3551819526,-4080,47890,3834,7467,6766,2004,123,44,20
72.103679,1784055110.385996,1,255,255,25439090,191831,241,6,0xa106,0xb102,3879500745,3649,48045,7168,7340,5063,1748,118,44,20
72.130212,1784055110.412528,1,255,255,25439117,191832,238,1,0xa101,0xb103,1287073988,-4111,47824,3561,7034,6351,1817,118,44,20
72.135396,1784055110.417712,1,255,255,25439122,191833,242,6,0xa106,0xb103,1614754814,3690,47586,7113,7640,6209,1892,123,40,20
72.164441,1784055110.446758,1,255,255,25439151,191834,239,1,0xa101,0xb104,3463729974,-4090,47922,7390,7352,4774,2148,123,52,20
72.169544,1784055110.451861,1,255,255,25439156,191835,243,6,0xa106,0xb104,3791411118,3613,48026,7155,7230,6972,1987,121,52,20
72.230293,1784055110.512609,1,255,255,25439217,191836,240,1,0xa101,0xb103,3384143123,-4083,47903,5975,6700,5472,1901,123,44,20
72.235429,1784055110.517746,1,255,255,25439222,191837,244,6,0xa106,0xb103,3711824384,3627,48100,7118,7317,6020,1988,122,48,20
72.264708,1784055110.547025,1,255,255,25439251,191838,241,1,0xa101,0xb104,1285159752,-4118,47956,4492,6885,6023,1871,123,40,20
72.270002,1784055110.552319,1,255,255,25439257,191839,245,6,0xa106,0xb104,1612841131,3486,47767,6737,7668,7381,1929,124,52,20
72.298599,1784055110.580916,1,255,255,25439285,191840,242,1,0xa101,0xb102,3448990660,-4102,48080,3457,7248,6628,1950,123,48,20
72.303753,1784055110.586070,1,255,255,25439290,191841,246,6,0xa106,0xb102,3776671907,3503,47767,7139,7474,6890,1800,120,44,20
72.330973,1784055110.613290,1,255,255,25439317,191842,243,1,0xa101,0xb103,1224258826,-4116,47894,4700,6931,6148,1833,119,40,20
72.336078,1784055110.618395,1,255,255,25439323,191843,247,6,0xa106,0xb103,1551939944,3714,47956,6603,7278,7242,1868,121,44,20
72.666627,1784055110.948944,1,255,255,25439653,191844,255,3,0xa103,0xb104,1195940916,-797,47664,1425,2534,1678,2045,122,40,20
72.697881,1784055110.980198,1,255,255,25439684,191845,252,1,0xa101,0xb102,3193612446,-4042,47778,5974,7363,5938,1948,120,40,20
72.703017,1784055110.985334,1,255,255,25439690,191846,0,6,0xa106,0xb102,3521294041,3551,47805,6778,6936,3616,1765,118,36,20
72.731058,1784055111.013375,1,255,255,25439717,191847,253,1,0xa101,0xb103,1006027206,-4123,48066,2060,7066,6959,1833,117,44,20
72.735923,1784055111.018240,1,255,255,25439723,191848,1,6,0xa106,0xb103,1333708353,3611,47653,7008,7189,5723,1914,120,40,20
72.798005,1784055111.080322,1,255,255,25439785,191849,254,1,0xa101,0xb102,1000430884,-4117,47912,7096,7096,5273,1990,121,48,20
72.803119,1784055111.085436,1,255,255,25439790,191850,2,6,0xa106,0xb102,1328111912,3503,47892,6841,7520,7368,1969,123,48,20
72.830510,1784055111.112827,1,255,255,25439817,191851,255,1,0xa101,0xb103,3084385408,-4085,47748,2664,6994,6729,1897,120,48,20
